	oob_score	n_estimators	min_weight_fraction_leaf	min_samples_split	min_samples_leaf	min_impurity_decrease	max_samples	max_leaf_nodes	max_features	max_depth	criterion	ccp_alpha	bootstrap	accuracy	average_precision	f1	precision	recall	roc_auc
4959	False	25	5.0	2	1	10.0	0.75	1000.0	auto		entropy	0.0001	True						
4960	True	10	5.0	2	1	5.0		200.0	auto	100.0	entropy	0.001	False						
4961	True	75	5.0	5	5	0.5	0.9		sqrt	100.0	entropy	1.0	False						
4962	True	10	10.0	5	1	5.0	0.9	500.0	log2	10.0	gini	0.0	True						
4963	False	75	0.0	5	2	0.0		50.0	sqrt	10.0	entropy	0.01	False	0.8646223451049391	0.7611501521745591	0.5722514206307848	0.7166549789621318	0.49056603773584906	0.8624158462587651
4964	False	25	10.0	5	1	10.0	1.0	500.0	log2	10.0	gini	1.0	False						
4965	False	100	0.0	2	2	0.0	0.1	100.0	log2		gini	1e-05	False						
4966	True	25	1.0	5	5	0.5	0.5	10.0	sqrt	100.0	entropy	0.1	False						
4967	True	10	5.0	5	1	10.0	0.75	10.0	auto		gini	0.01	True						
4968	True	25	0.0	10	2	5.0	0.1		sqrt		gini	0.1	False						
4969	True	50	1.0	2	5	0.5	0.25	500.0	auto	1000.0	gini	0.01	True						
4970	True	100	1.0	2	5	0.5	0.5	100.0	sqrt	100.0	entropy	1.0	True						
4971	False	100	5.0	2	5	0.0	1.0	1000.0	auto	10.0	gini	1e-05	True						
4972	True	100	1.0	2	1	10.0		200.0	auto	10.0	gini	0.01	True						
4973	False	10	0.0	2	2	0.5	1.0	50.0	sqrt	100.0	entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
4974	False	100	1.0	5	1	10.0	0.75	1000.0	auto	1000.0	entropy	1.0	False						
4975	False	50	10.0	10	2	10.0	0.75		sqrt		gini	1.0	True						
4976	False	75	10.0	5	5	10.0	0.1	50.0	log2	1000.0	entropy	0.1	True						
4977	False	75	10.0	2	1	0.0	1.0	500.0	sqrt		gini	1e-05	True						
4978	True	75	10.0	5	2	1.0	0.5	10.0	sqrt	1000.0	gini	0.001	True						
4979	True	10	10.0	10	5	0.0	0.75	1000.0	log2	10.0	entropy	1.0	False						
4980	True	75	10.0	10	1	10.0		50.0	auto	1000.0	gini	0.0	False						
4981	False	50	5.0	10	1	10.0		500.0	auto	10.0	entropy	0.1	False						
4982	False	100	10.0	10	1	0.5	0.5		log2		gini	1e-05	True						
4983	True	50	0.0	5	1	0.0	0.1	100.0	auto		gini	0.0	True	0.8490972309496879	0.7560615251499236	0.5551296623903955	0.6459595959595961	0.49433962264150944	0.8754765068984209
4984	True	50	10.0	5	1	0.5	0.1	500.0	log2		gini	0.0001	False						
4985	True	75	1.0	5	5	5.0	1.0	1000.0	log2	10.0	entropy	1.0	False						
4986	True	50	10.0	5	2	0.0	0.25	200.0	sqrt	10.0	gini	0.001	True						
4987	False	50	10.0	2	5	10.0	1.0	10.0	sqrt	1000.0	gini	0.0001	False						
4988	True	50	5.0	2	2	10.0	0.25	1000.0	log2		entropy	1e-05	True						
4989	False	50	5.0	2	2	5.0	0.25	50.0	sqrt		gini	1.0	True						
4990	True	10	5.0	2	5	10.0	0.25	500.0	auto		gini	0.0	True						
4991	True	10	5.0	5	5	1.0	0.1		sqrt	10.0	entropy	0.01	False						
4992	False	50	1.0	2	1	0.5	0.25	50.0	auto	10.0	gini	1.0	True						
4993	True	100	5.0	2	2	0.5			sqrt		gini	0.01	True						
4994	False	10	0.0	5	5	10.0	0.5	500.0	sqrt	10.0	entropy	0.0001	False						
4995	True	50	10.0	5	5	0.5	0.75	10.0	sqrt	1000.0	entropy	0.1	False						
4996	True	25	5.0	10	5	0.0	0.25		log2	10.0	gini	1e-05	True						
4997	True	75	1.0	10	2	0.5	0.5	100.0	auto		gini	0.1	True						
4998	False	10	1.0	2	1	10.0	0.75	10.0	auto		gini	0.1	False						
4999	True	50	5.0	10	1	10.0	0.1	200.0	auto		gini	0.0001	False						
5000	True	50	5.0	10	1	0.0	0.75	200.0	auto		gini	1e-05	True						
5001	True	50	10.0	10	2	0.0	0.5		sqrt		gini	1e-05	False						
5002	True	10	5.0	5	5	5.0	0.9	10.0	log2	100.0	gini	1e-05	False						
5003	True	25	0.0	10	5	10.0	0.75	1000.0	log2	100.0	entropy	1.0	False						
5004	False	50	0.0	5	2	0.5	0.1	50.0	log2	100.0	gini	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5005	False	100	10.0	10	1	0.0	0.5	10.0	auto	100.0	entropy	0.01	False						
5006	True	25	1.0	10	5	10.0	0.1	10.0	auto	10.0	entropy	0.01	False						
5007	False	25	10.0	10	5	0.5	1.0	500.0	auto		gini	0.0	False						
5008	False	50	0.0	5	5	0.5	0.1	50.0	log2	1000.0	gini	0.001	False						
5009	False	50	5.0	10	5	1.0		50.0	sqrt	1000.0	gini	0.0	True						
5010	False	10	1.0	2	5	0.5	0.25	1000.0	log2	1000.0	gini	0.0	True						
5011	True	100	10.0	10	2	0.0	0.1	10.0	log2	10.0	entropy	0.0001	True						
5012	True	100	1.0	5	2	1.0	0.9	10.0	sqrt	10.0	gini	0.0001	False						
5013	False	10	10.0	2	2	5.0	0.25	1000.0	log2		gini	1.0	False						
5014	True	100	5.0	2	1	5.0	0.75	200.0	sqrt	100.0	gini	0.1	False						
5015	True	50	5.0	5	5	5.0	0.5	200.0	auto		gini	1e-05	True						
5016	True	50	5.0	5	5	0.5	1.0	10.0	sqrt	10.0	entropy	0.001	True						
5017	False	100	10.0	5	5	0.0	1.0		auto	1000.0	gini	0.0001	False						
5018	True	75	10.0	5	2	0.0	1.0	10.0	log2	10.0	gini	0.0	True						
5019	False	10	1.0	5	5	0.0	0.9	100.0	log2	100.0	entropy	1e-05	True						
5020	False	50	10.0	10	5	1.0		100.0	log2		entropy	0.0	False						
5021	False	50	1.0	5	1	1.0	0.75	100.0	auto	10.0	gini	1.0	True						
5022	True	10	1.0	10	5	0.5	0.9	10.0	log2	10.0	entropy	0.01	False						
5023	True	75	10.0	10	1	0.0	0.75	1000.0	auto		gini	0.001	True						
5024	False	50	1.0	5	2	0.5	0.5	10.0	log2	100.0	entropy	0.001	False						
5025	False	25	10.0	2	5	1.0	1.0	500.0	auto	10.0	entropy	1e-05	False						
5026	False	50	5.0	5	1	1.0	0.5	500.0	auto		gini	1.0	True						
5027	False	50	10.0	2	5	0.0	0.1	1000.0	sqrt	1000.0	entropy	0.001	False						
5028	True	75	10.0	10	2	0.5	0.25		auto	1000.0	entropy	0.0001	False						
5029	False	75	10.0	5	1	5.0		500.0	log2		entropy	1.0	True						
5030	False	100	0.0	5	2	10.0	0.9	500.0	log2	100.0	entropy	1e-05	False						
5031	True	25	5.0	10	5	0.5	1.0		auto	100.0	entropy	1e-05	True						
5032	False	25	5.0	2	2	1.0	1.0	10.0	log2		gini	1.0	False						
5033	False	50	5.0	5	2	5.0	0.25	500.0	log2	100.0	entropy	0.0001	True						
5034	True	100	10.0	5	2	5.0	0.75	10.0	auto	100.0	gini	0.0001	False						
5035	True	100	0.0	10	1	0.5	0.9	10.0	sqrt	10.0	entropy	1e-05	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5036	True	10	1.0	5	2	10.0	0.9		log2	100.0	gini	0.01	True						
5037	False	50	10.0	5	5	0.5	0.25	100.0	auto	10.0	entropy	0.01	True						
5038	False	50	5.0	2	1	5.0	1.0	100.0	auto		entropy	1e-05	True						
5039	False	10	1.0	10	2	0.5		50.0	log2	10.0	entropy	0.1	True						
5040	False	25	10.0	10	1	0.0	1.0	500.0	log2	100.0	entropy	0.0001	True						
5041	True	10	10.0	2	5	5.0	0.9	10.0	sqrt		entropy	0.1	False						
5042	False	25	5.0	10	2	0.0	0.25	100.0	auto	100.0	gini	1.0	False						
5043	False	100	10.0	5	5	10.0	0.75	1000.0	log2	1000.0	gini	0.01	False						
5044	False	100	5.0	5	5	0.0	0.5	50.0	sqrt	10.0	entropy	0.0001	True						
5045	True	100	10.0	10	1	10.0		100.0	auto	10.0	entropy	0.0	True						
5046	True	50	10.0	5	1	5.0	0.5	200.0	auto	100.0	entropy	0.0001	True						
5047	True	50	0.0	2	5	10.0	0.5		sqrt	10.0	gini	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5048	False	75	5.0	10	2	0.5	0.9	10.0	auto	100.0	entropy	1.0	True						
5049	True	50	10.0	10	1	5.0	0.25	1000.0	sqrt	10.0	entropy	0.001	True						
5050	True	100	10.0	5	1	10.0	0.1	10.0	auto		entropy	0.01	False						
5051	False	10	5.0	10	5	5.0		200.0	auto	100.0	gini	1e-05	True						
5052	True	10	0.0	2	5	0.0	0.9	500.0	log2	1000.0	entropy	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5053	True	50	5.0	5	2	10.0	1.0	500.0	sqrt	1000.0	gini	0.1	False						
5054	True	75	5.0	5	2	10.0	0.75	50.0	auto	100.0	gini	1.0	False						
5055	True	50	5.0	5	2	1.0	1.0	200.0	sqrt	1000.0	entropy	0.01	True						
5056	False	10	10.0	10	1	10.0	0.1	200.0	log2	1000.0	gini	0.1	False						
5057	True	25	5.0	10	5	5.0	0.9		sqrt	100.0	gini	0.001	True						
5058	True	100	1.0	10	1	0.5	0.75	100.0	auto	10.0	entropy	0.01	True						
5059	True	25	10.0	2	1	0.5	0.75	10.0	log2		entropy	0.001	False						
5060	True	25	1.0	2	1	1.0	0.5	200.0	log2	100.0	gini	0.01	False						
5061	True	75	0.0	10	5	1.0	0.9	200.0	auto	1000.0	gini	1e-05	False						
5062	False	50	5.0	2	5	1.0	0.9		log2	10.0	gini	0.1	True						
5063	True	10	1.0	5	2	5.0	1.0	10.0	auto		gini	0.001	True						
5064	False	25	5.0	5	2	0.0	0.75	200.0	sqrt	10.0	gini	1.0	False						
5065	False	10	10.0	5	1	1.0	0.5	50.0	auto	10.0	entropy	0.01	True						
5066	False	50	0.0	2	2	0.0		50.0	log2	1000.0	gini	0.001	False	0.8682962590591095	0.756301732715418	0.6297993636799266	0.856412955465587	0.566400580551524	0.8480777974015072
5067	False	10	10.0	2	2	1.0	1.0		auto		entropy	1e-05	True						
5068	True	50	1.0	10	5	5.0	1.0	200.0	auto		gini	0.0	True						
5069	True	10	0.0	10	1	1.0	0.1		auto	10.0	entropy	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5070	True	10	0.0	10	2	1.0	0.25	500.0	log2		gini	1.0	False						
5071	False	100	1.0	2	1	5.0	0.1	50.0	log2		entropy	0.01	True						
5072	True	10	10.0	2	1	10.0	1.0	500.0	sqrt		entropy	0.001	False						
5073	False	25	1.0	2	1	0.0	0.9	1000.0	log2	1000.0	gini	0.1	True						
5074	False	75	10.0	5	2	10.0	1.0	200.0	sqrt	1000.0	entropy	1.0	False						
5075	True	75	0.0	10	5	0.5	0.5	100.0	log2	1000.0	entropy	0.0001	False						
5076	True	100	1.0	5	1	1.0	1.0		log2	1000.0	gini	1e-05	False						
5077	True	10	5.0	5	1	1.0	0.1	100.0	sqrt	10.0	entropy	0.01	False						
5078	False	100	0.0	2	1	10.0	1.0	500.0	sqrt	1000.0	entropy	0.01	False						
5079	False	75	5.0	2	5	0.0	0.5		sqrt	100.0	gini	0.0001	True						
5080	True	50	5.0	2	2	10.0	0.5	1000.0	log2	1000.0	entropy	1e-05	True						
5081	True	25	1.0	10	1	1.0	0.5		auto	1000.0	entropy	0.001	True						
5082	False	25	0.0	10	1	1.0	0.5	200.0	log2		gini	0.0001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5083	False	100	0.0	10	2	1.0	0.5	100.0	auto		entropy	0.01	False						
5084	False	10	5.0	10	1	5.0	0.5	1000.0	log2		entropy	0.0001	True						
5085	True	75	5.0	10	2	0.0	0.9	100.0	sqrt	100.0	gini	0.0	False						
5086	True	25	0.0	10	2	5.0	0.1	50.0	sqrt		gini	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5087	False	100	10.0	10	2	1.0	1.0	200.0	sqrt	1000.0	gini	0.1	True						
5088	False	100	5.0	5	1	0.5	1.0	1000.0	auto	1000.0	gini	1e-05	True						
5089	True	100	0.0	10	1	5.0	1.0		log2	1000.0	gini	0.001	False						
5090	True	50	1.0	10	1	0.5	0.75		auto	100.0	gini	0.01	True						
5091	False	25	5.0	5	1	5.0	0.25	10.0	log2	1000.0	gini	1e-05	True						
5092	False	100	1.0	10	2	1.0	0.5		sqrt	10.0	gini	0.1	True						
5093	False	10	10.0	10	5	0.5	0.75	200.0	auto		entropy	1.0	True						
5094	True	75	10.0	10	1	0.0	0.5	500.0	log2	1000.0	gini	0.0	False						
5095	True	10	0.0	2	2	5.0	0.1		log2	1000.0	entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5096	False	50	5.0	2	5	5.0	0.1	1000.0	sqrt	100.0	entropy	0.01	False						
5097	True	50	10.0	2	2	0.5		200.0	auto	10.0	entropy	1.0	False						
5098	False	100	5.0	10	5	0.0	0.25	500.0	log2		entropy	0.1	True						
5099	False	50	1.0	5	5	0.5	0.1	50.0	log2	10.0	entropy	1.0	True						
5100	True	25	1.0	10	5	10.0	0.5	200.0	auto	100.0	gini	0.1	True						
5101	False	25	1.0	5	2	0.5	0.75	1000.0	sqrt	10.0	entropy	0.0	False						
5102	True	25	0.0	5	2	1.0	0.9	10.0	log2	100.0	entropy	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5103	False	50	1.0	5	5	10.0	0.25	200.0	auto	10.0	gini	0.001	False						
5104	False	25	10.0	5	1	1.0	0.75	100.0	auto		entropy	0.001	False						
5105	False	50	5.0	5	5	0.0	1.0	200.0	sqrt	10.0	entropy	0.001	False						
5106	False	100	1.0	5	5	1.0	0.25	500.0	sqrt		gini	0.0001	False						
5107	False	100	10.0	5	1	1.0	0.25	100.0	auto	100.0	entropy	0.1	False						
5108	True	25	1.0	10	5	1.0	0.75	50.0	log2		entropy	0.0	True						
5109	False	10	1.0	2	1	0.0	0.25	1000.0	sqrt		entropy	0.1	False						
5110	False	100	0.0	5	5	1.0	0.1	200.0	log2	1000.0	entropy	1e-05	False						
5111	False	10	5.0	10	2	0.5		50.0	sqrt	100.0	entropy	0.001	False						
5112	True	25	1.0	2	5	10.0	0.1	50.0	auto	1000.0	entropy	0.01	True						
5113	False	25	0.0	10	2	10.0	0.1	1000.0	auto		gini	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5114	False	100	5.0	5	2	0.0	0.75	200.0	log2	10.0	entropy	1e-05	False						
5115	True	25	1.0	5	5	10.0	0.5	500.0	log2	1000.0	entropy	1e-05	True						
5116	True	50	1.0	2	5	1.0	0.5	100.0	log2		entropy	0.0001	True						
5117	True	10	0.0	2	2	1.0	0.9	200.0	sqrt		gini	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5118	True	50	0.0	5	1	10.0		1000.0	log2	10.0	gini	0.1	False						
5119	False	25	1.0	2	1	0.5	0.5	1000.0	auto		gini	0.1	False						
5120	True	50	0.0	2	2	5.0	1.0	200.0	sqrt	100.0	entropy	0.01	False						
5121	True	25	10.0	5	5	0.5		1000.0	log2	100.0	entropy	0.1	True						
5122	False	25	1.0	10	2	1.0		10.0	auto	1000.0	entropy	0.01	False						
5123	True	50	10.0	2	2	10.0	0.5	10.0	sqrt	1000.0	gini	0.1	True						
5124	False	75	5.0	2	1	10.0	1.0		auto	1000.0	gini	0.001	True						
5125	False	10	0.0	10	5	0.5	0.9	10.0	sqrt	1000.0	entropy	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5126	True	10	0.0	5	2	10.0	0.9	500.0	log2	10.0	entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5127	False	75	1.0	5	1	0.5	0.25	100.0	auto	1000.0	gini	1e-05	True						
5128	False	100	1.0	10	1	10.0	0.25	500.0	sqrt	10.0	entropy	0.1	False						
5129	False	75	5.0	2	5	10.0	0.75	100.0	log2	1000.0	entropy	1.0	True						
5130	True	10	1.0	5	1	1.0	0.1	500.0	auto	10.0	entropy	1.0	False						
5131	False	25	0.0	5	5	1.0	1.0	200.0	sqrt	1000.0	entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5132	False	50	5.0	2	1	1.0	0.5	200.0	log2	10.0	gini	0.0	False						
5133	True	25	0.0	2	5	1.0	0.5		auto		entropy	0.001	False						
5134	False	75	5.0	10	5	1.0		500.0	auto	10.0	entropy	1.0	True						
5135	True	50	5.0	2	1	1.0	0.9	50.0	sqrt		entropy	0.0	True						
5136	False	50	10.0	5	2	5.0	0.5	10.0	auto	1000.0	gini	0.0001	True						
5137	False	25	0.0	5	2	0.5	0.9	10.0	sqrt		gini	1.0	False						
5138	True	75	10.0	2	1	0.0	0.5	100.0	log2		gini	0.01	True						
5139	False	50	1.0	2	5	0.0	0.9	500.0	auto	10.0	gini	0.0	False						
5140	True	75	5.0	5	2	5.0	1.0	1000.0	auto	1000.0	entropy	0.01	True						
5141	False	10	1.0	10	2	0.0		1000.0	log2	1000.0	gini	0.1	False						
5142	True	100	1.0	2	1	5.0		10.0	sqrt	100.0	gini	0.0	False						
5143	True	50	10.0	2	2	1.0			auto	100.0	entropy	0.001	True						
5144	False	50	0.0	2	1	0.5	0.25	1000.0	sqrt	1000.0	entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5145	True	10	10.0	2	1	0.0	0.25		sqrt	1000.0	gini	0.0	True						
5146	True	75	10.0	2	5	0.5	0.25	1000.0	log2	100.0	entropy	0.0001	False						
5147	False	10	1.0	2	5	0.5	0.5	1000.0	log2	1000.0	gini	0.001	True						
5148	True	25	1.0	10	5	0.5	0.5	10.0	sqrt	10.0	entropy	0.001	True						
5149	True	75	5.0	5	2	0.5	1.0	200.0	log2	1000.0	entropy	1e-05	True						
5150	True	10	5.0	2	1	10.0	0.5		log2	1000.0	entropy	0.001	True						
5151	False	10	10.0	2	2	0.0	0.5	200.0	auto		gini	0.1	True						
5152	False	25	1.0	2	2	10.0	0.75	50.0	sqrt	100.0	entropy	0.0	True						
5153	False	10	0.0	5	1	0.5	0.9	500.0	sqrt		gini	1e-05	False						
5154	False	75	0.0	10	2	0.5	0.1		auto	10.0	gini	0.0001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5155	False	50	0.0	10	1	0.0	0.75	500.0	log2	10.0	gini	0.001	False						
5156	False	50	10.0	5	2	0.5	1.0	100.0	auto	1000.0	gini	1e-05	True						
5157	False	100	10.0	5	1	5.0	0.9	500.0	sqrt	100.0	gini	0.0	False						
5158	False	100	5.0	5	2	0.0	0.75	100.0	auto	100.0	gini	0.0001	True						
5159	True	75	1.0	2	2	1.0	0.1	200.0	log2	1000.0	entropy	0.1	False						
5160	False	50	10.0	2	1	0.5		200.0	sqrt		entropy	1e-05	True						
5161	True	75	1.0	2	5	1.0	0.5	1000.0	sqrt	100.0	gini	0.1	False						
5162	False	100	10.0	5	2	10.0	1.0		sqrt	1000.0	entropy	0.0001	True						
5163	False	100	10.0	2	1	1.0	0.1	50.0	auto	100.0	gini	0.001	True						
5164	False	75	5.0	5	1	0.5	0.75	50.0	log2		gini	0.1	False						
5165	True	10	0.0	10	1	5.0	0.25	1000.0	sqrt	10.0	gini	0.001	False						
5166	True	25	5.0	5	2	10.0	0.25	50.0	log2	100.0	entropy	0.01	False						
5167	True	75	5.0	2	2	0.5	0.5	50.0	sqrt	1000.0	entropy	0.01	False						
5168	False	100	5.0	2	2	1.0	1.0	200.0	log2	1000.0	entropy	0.0	False						
5169	True	50	0.0	2	2	5.0	0.5	1000.0	sqrt	10.0	gini	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5170	False	75	5.0	5	2	0.5	0.25	50.0	auto	10.0	gini	1.0	True						
5171	False	100	1.0	10	2	0.0	0.25		auto	1000.0	gini	0.01	True						
5172	False	25	0.0	2	5	10.0	0.75	50.0	sqrt		gini	1.0	False						
5173	False	10	0.0	10	5	1.0			log2	10.0	entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5174	True	100	0.0	2	1	0.0	0.75	1000.0	log2		entropy	0.01	False						
5175	False	10	5.0	5	1	0.5		50.0	auto	1000.0	gini	0.0	False						
5176	True	10	0.0	5	1	5.0	0.25	1000.0	log2	1000.0	gini	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5177	True	10	5.0	2	2	0.5			auto	10.0	entropy	1.0	False						
5178	False	50	1.0	2	2	1.0	0.75		sqrt	10.0	gini	0.0001	True						
5179	True	75	0.0	10	5	0.5	1.0	100.0	log2	10.0	entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5180	True	50	10.0	10	2	0.5		200.0	sqrt		gini	1.0	False						
5181	False	75	5.0	5	1	5.0	0.25		log2	10.0	entropy	0.01	True						
5182	True	10	10.0	5	5	0.5	1.0	100.0	sqrt	100.0	gini	0.0	True						
5183	True	25	5.0	2	5	0.5	0.75	10.0	sqrt	1000.0	entropy	0.0001	True						
5184	False	25	1.0	5	5	5.0	0.9	50.0	auto	1000.0	gini	0.01	True						
5185	True	50	10.0	2	5	0.5	0.1	100.0	sqrt	10.0	gini	0.01	False						
5186	False	50	5.0	5	5	0.0	1.0		sqrt		entropy	0.0	True						
5187	True	75	0.0	5	2	5.0	0.75	10.0	log2	1000.0	entropy	0.1	False						
5188	False	100	1.0	10	2	1.0	0.5		log2		gini	1e-05	True						
5189	False	50	10.0	10	1	0.0	0.9	200.0	sqrt	10.0	gini	0.1	True						
5190	True	10	5.0	2	1	5.0	0.5	1000.0	auto	100.0	gini	0.0	True						
5191	False	50	0.0	10	2	10.0	0.1	50.0	auto	100.0	entropy	0.0001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5192	True	10	0.0	2	5	0.5	0.1	200.0	sqrt	1000.0	entropy	0.01	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5193	True	50	1.0	5	2	10.0	1.0	500.0	sqrt		entropy	1e-05	True						
5194	False	75	5.0	5	2	5.0	0.1	100.0	auto	10.0	gini	0.0	True						
5195	True	25	0.0	10	5	0.0	1.0	1000.0	log2	10.0	entropy	1e-05	False						
5196	True	100	5.0	5	5	10.0		1000.0	auto	1000.0	gini	1.0	True						
5197	True	100	0.0	5	1	0.0	0.5		log2	10.0	gini	0.001	False						
5198	False	50	0.0	5	1	1.0	0.25	1000.0	log2	1000.0	entropy	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5199	False	50	10.0	10	2	0.5	0.25	1000.0	auto	100.0	entropy	0.0001	False						
5200	False	75	5.0	5	1	1.0	0.9	10.0	log2		gini	1e-05	False						
5201	False	100	1.0	5	2	0.0	0.25	10.0	auto	1000.0	entropy	0.1	False						
5202	True	50	5.0	5	5	5.0	0.25	50.0	sqrt	10.0	entropy	0.0	True						
5203	False	50	0.0	2	1	10.0	1.0	500.0	log2		gini	0.0	False						
5204	False	50	5.0	2	5	0.5	0.1	500.0	sqrt		gini	0.0	True						
5205	False	25	5.0	5	2	10.0		10.0	auto	1000.0	entropy	1.0	False						
5206	True	50	10.0	10	5	1.0	0.75		log2		gini	0.001	True						
5207	True	10	5.0	10	1	5.0	0.25	200.0	auto	10.0	gini	0.01	True						
5208	False	100	5.0	5	1	0.5	0.5	1000.0	sqrt	100.0	gini	0.0	True						
5209	False	50	1.0	10	2	1.0	0.9	50.0	sqrt	1000.0	entropy	1.0	True						
5210	True	10	1.0	10	1	10.0	0.9		auto	100.0	entropy	0.0001	False						
5211	False	25	0.0	10	1	0.5		500.0	auto	100.0	entropy	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5212	True	75	0.0	5	2	1.0	1.0	200.0	sqrt	1000.0	entropy	0.0	False						
5213	False	10	0.0	2	5	5.0	0.1	500.0	auto	1000.0	entropy	0.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5214	True	50	0.0	2	2	1.0	0.25	1000.0	sqrt	100.0	entropy	0.01	False						
5215	True	10	1.0	5	1	10.0	0.25	1000.0	sqrt	1000.0	gini	0.01	False						
5216	False	100	10.0	5	2	10.0	0.1	100.0	sqrt	100.0	entropy	1e-05	False						
5217	False	10	0.0	2	2	0.0			auto		entropy	0.0001	True	0.8555108709312554	0.7433861755252844	0.616193637527827	0.7798618547868923	0.5740203193033382	0.8439866140906152
5218	True	10	5.0	5	1	1.0	0.9		auto	10.0	entropy	0.1	False						
5219	False	75	5.0	2	2	1.0	0.5	10.0	auto	10.0	entropy	0.001	False						
5220	True	25	0.0	2	1	10.0	0.75	1000.0	sqrt	100.0	gini	1e-05	False						
5221	False	25	0.0	5	2	5.0	0.75	50.0	log2	1000.0	gini	0.001	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5222	True	50	10.0	2	5	5.0	0.75	200.0	log2		entropy	0.01	True						
5223	True	100	1.0	2	2	0.5	0.1	500.0	log2		entropy	0.0	True						
5224	True	75	5.0	10	2	10.0	0.75		sqrt		gini	1e-05	False						
5225	True	75	1.0	10	2	1.0		1000.0	log2	1000.0	gini	1e-05	False						
5226	True	100	0.0	10	2	0.0	0.9	50.0	auto		entropy	0.0001	True	0.865552343848184	0.7668209006608062	0.6158053511934126	0.8671682056187077	0.5436865021770683	0.8642785947855283
5227	False	75	0.0	2	1	0.0	0.25	100.0	log2	10.0	gini	0.001	True	0.86188680826107	0.772376336816044	0.6003809344171142	0.8469452747549548	0.5547895500725689	0.8616796649588194
5228	True	75	1.0	2	2	0.5	0.25	100.0	log2	1000.0	gini	0.0	False						
5229	False	10	0.0	5	5	0.0	0.9	50.0	log2	10.0	entropy	0.001	False						
5230	True	10	1.0	2	5	0.0	0.25	1000.0	auto	100.0	gini	1e-05	True						
5231	True	50	0.0	10	1	0.0	0.5	1000.0	auto	1000.0	gini	0.0	True	0.8618951866281263	0.7656833418694842	0.6049701038193006	0.8536455792269745	0.5436139332365747	0.8685413642960812
5232	True	75	10.0	5	5	0.5	0.9	500.0	log2	10.0	gini	0.01	False						
5233	True	10	5.0	2	2	0.0	0.5	200.0	auto	100.0	entropy	1e-05	True						
5234	True	25	1.0	10	2	10.0	1.0	200.0	auto		gini	0.1	True						
5235	False	75	1.0	5	1	0.0	0.1	1000.0	sqrt		gini	0.01	False						
5236	False	100	0.0	10	1	5.0	0.75		log2	10.0	gini	1.0	False						
5237	True	100	0.0	10	2	10.0	0.25	200.0	auto	1000.0	entropy	0.1	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5238	True	50	10.0	10	2	0.5	0.75	500.0	sqrt	10.0	entropy	0.01	True						
5239	False	10	10.0	2	5	10.0	0.1		log2	100.0	gini	0.0001	True						
5240	False	100	5.0	10	5	1.0	0.9		auto	1000.0	entropy	0.0	False						
5241	False	25	5.0	2	1	0.0	1.0	10.0	auto	10.0	gini	0.01	True						
5242	False	25	5.0	2	1	0.5			sqrt		entropy	0.01	True						
5243	True	75	0.0	2	2	10.0	0.25	10.0	auto	10.0	gini	1.0	True	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
5244	False	75	10.0	10	2	0.5	0.1	200.0	sqrt	100.0	entropy	0.0001	True						
5245	True	25	5.0	5	2	0.5	0.75	1000.0	auto	10.0	entropy	0.0	True						
