	weights	p	n_neighbors	metric_params	metric	leaf_size	algorithm	accuracy	average_precision	f1	precision	recall	roc_auc
5886	uniform	1	3	{'w': 3}	chebyshev	50	ball_tree						
5887	uniform	2	10	{'V': 2}	minkowski	100	auto	0.8089229609149177	0.5629692191997879	0.4012591222119436	0.7740224545102594	0.29545772187281616	0.7658492862243714
5888	uniform	1	3	{'w': 2}	chebyshev	30	kd_tree						
5889	distance	1	5	{'w': 3}	mahalanobis	50	brute						
5890	uniform	1	10	{'V': 1}	seuclidean	30	brute						
5891	distance	3	10	{'V': 3}	minkowski	50	kd_tree						
5892	uniform	1	10	{'w': 1}	chebyshev	20	auto	0.7568430312932009	0.35903514132702063	0.1457264957264957	0.49653679653679655	0.08581411600279523	0.6229710711214083
5893	distance	1	10	{'w': 3}	minkowski	40	brute	0.8134766034099954	0.6170209097580501	0.49521557034884794	0.6730986455405059	0.41055206149545775	0.7851927320488357
5894	uniform	2	5	{'V': 2}	minkowski	30	ball_tree						
5895	uniform	3	5	{'V': 2}	mahalanobis	40	brute						
5896	distance	2	5	{'w': 3}	minkowski	10	ball_tree						
5897	uniform	3	7	{'w': 3}	seuclidean	40	kd_tree						
5898	uniform	2	5	{'w': 3}	mahalanobis	50	kd_tree						
5899	uniform	1	10	{'w': 2}	seuclidean	30	ball_tree						
5900	distance	1	5	{'V': 3}	minkowski	30	kd_tree						
5901	distance	2	7	{'w': 2}	minkowski	50	auto	0.8061874240710486	0.5746922436876181	0.48556948141485484	0.6618488107873477	0.4032844164919636	0.7507718696397941
5902	uniform	2	10	{'V': 3}	minkowski	30	brute	0.8089229609149177	0.5629692191997879	0.4012591222119436	0.7740224545102594	0.29545772187281616	0.7658492862243714
5903	uniform	2	7	{'w': 1}	seuclidean	30	brute						
5904	uniform	2	7	{'w': 2}	seuclidean	50	kd_tree						
5905	distance	3	10	{'w': 1}	mahalanobis	20	kd_tree						
5906	uniform	1	3	{'w': 3}	seuclidean	30	ball_tree						
5907	distance	3	10	{'w': 3}	mahalanobis	10	kd_tree						
5908	uniform	3	5	{'V': 3}	chebyshev	30	kd_tree						
5909	uniform	1	5	{'V': 3}	mahalanobis	100	kd_tree						
5910	distance	3	10	{'V': 2}	chebyshev	30	auto	0.7531900632566713	0.3952537680083207	0.18809117831594246	0.46151960784313717	0.11942697414395528	0.633004662063539
5911	uniform	2	7	{'V': 2}	seuclidean	10	kd_tree						
5912	distance	2	7	{'w': 1}	minkowski	40	kd_tree						
5913	distance	2	7	{'w': 3}	minkowski	30	ball_tree						
5914	uniform	3	10	{'V': 1}	seuclidean	100	kd_tree						
5915	distance	3	3	{'w': 1}	seuclidean	30	brute						
5916	distance	1	10	{'w': 3}	mahalanobis	50	ball_tree						
5917	distance	2	10	{'V': 1}	mahalanobis	20	ball_tree						
5918	distance	1	10	{'w': 3}	seuclidean	30	ball_tree						
5919	uniform	2	3	{'V': 3}	chebyshev	10	ball_tree						
5920	distance	1	3	{'w': 1}	mahalanobis	20	kd_tree						
5921	uniform	1	3	{'V': 3}	chebyshev	40	brute	0.7102216078086381	0.42224105473886586	0.4931379632047925	0.43485121574387725	0.5895877009084557	0.6935910518383809
5922	distance	2	7	{'V': 3}	seuclidean	100	kd_tree						
5923	distance	1	3	{'V': 1}	seuclidean	40	auto						
5924	uniform	3	10	{'V': 2}	minkowski	10	brute	0.8089271500984457	0.561753843623249	0.398251628888283	0.795	0.2879804332634521	0.7554314889951776
5925	distance	1	7	{'w': 1}	seuclidean	30	kd_tree						
5926	distance	1	10	{'V': 3}	mahalanobis	40	auto						
5927	uniform	1	5	{'V': 1}	chebyshev	100	ball_tree						
5928	uniform	3	3	{'V': 3}	mahalanobis	100	ball_tree						
5929	distance	3	10	{'w': 2}	chebyshev	30	auto	0.7531900632566713	0.3952537680083207	0.18809117831594246	0.46151960784313717	0.11942697414395528	0.633004662063539
5930	uniform	3	3	{'V': 1}	seuclidean	100	ball_tree						
5931	uniform	3	5	{'V': 1}	mahalanobis	10	ball_tree						
5932	uniform	1	7	{'V': 3}	mahalanobis	20	brute						
5933	uniform	2	5	{'V': 1}	seuclidean	50	brute						
5934	distance	2	10	{'w': 1}	seuclidean	100	ball_tree						
5935	distance	3	5	{'V': 1}	mahalanobis	40	ball_tree						
5936	uniform	1	10	{'V': 2}	chebyshev	10	ball_tree						
5937	distance	3	10	{'V': 1}	minkowski	20	ball_tree						
5938	uniform	2	3	{'V': 3}	chebyshev	40	kd_tree						
5939	uniform	2	7	{'V': 2}	minkowski	20	brute	0.8089187717313895	0.5455717884871283	0.48254485615086223	0.6707043090755489	0.3958071278825996	0.7520905169499545
5940	distance	3	5	{'V': 1}	minkowski	40	brute	0.8043483725021993	0.5635233575017149	0.4907461052835454	0.6485467358312186	0.40328441649196367	0.7422412832831867
5941	uniform	1	5	{'w': 1}	mahalanobis	30	auto						
5942	distance	2	5	{'V': 2}	seuclidean	50	kd_tree						
5943	uniform	3	10	{'w': 1}	mahalanobis	20	kd_tree						
5944	distance	2	7	{'V': 2}	chebyshev	100	auto	0.7531858740731431	0.4076048204874391	0.2256543067780996	0.4852564102564103	0.14919636617749826	0.6229384012130091
5945	distance	1	3	{'V': 3}	minkowski	50	auto						
5946	uniform	1	10	{'w': 1}	seuclidean	20	kd_tree						
5947	uniform	2	3	{'w': 2}	mahalanobis	10	ball_tree						
5948	uniform	2	5	{'V': 2}	mahalanobis	100	ball_tree						
5949	uniform	2	10	{'V': 2}	seuclidean	50	auto						
5950	distance	1	7	{'V': 1}	seuclidean	20	ball_tree						
5951	distance	1	5	{'V': 1}	minkowski	30	auto						
5952	distance	2	10	{'V': 1}	mahalanobis	10	brute						
5953	uniform	2	3	{'V': 3}	minkowski	40	brute	0.7824054291818525	0.48391539905363573	0.4734393430384472	0.5584179111052376	0.41781970649895184	0.7159915234280619
5954	distance	2	10	{'V': 1}	chebyshev	100	kd_tree						
5955	distance	2	5	{'w': 2}	chebyshev	30	ball_tree						
5956	distance	1	10	{'V': 3}	seuclidean	20	ball_tree						
5957	uniform	1	3	{'w': 2}	minkowski	20	kd_tree						
5958	distance	2	5	{'V': 3}	minkowski	50	kd_tree						
5959	distance	2	5	{'V': 3}	seuclidean	40	kd_tree						
5960	uniform	3	3	{'w': 1}	minkowski	10	ball_tree						
5961	uniform	2	5	{'V': 3}	minkowski	20	kd_tree						
5962	distance	2	10	{'V': 1}	chebyshev	40	ball_tree						
5963	uniform	2	7	{'V': 3}	minkowski	10	kd_tree						
5964	uniform	3	3	{'w': 2}	mahalanobis	40	auto						
5965	distance	2	10	{'w': 2}	chebyshev	100	auto	0.7531900632566713	0.3952537680083207	0.18809117831594246	0.46151960784313717	0.11942697414395528	0.633004662063539
5966	uniform	3	10	{'w': 3}	mahalanobis	50	ball_tree						
5967	distance	3	10	{'V': 3}	chebyshev	30	brute	0.7531900632566713	0.3952537680083207	0.18809117831594246	0.46151960784313717	0.11942697414395528	0.633004662063539
5968	distance	3	5	{'w': 1}	mahalanobis	10	auto						
5969	uniform	3	7	{'V': 2}	chebyshev	10	ball_tree						
5970	distance	3	10	{'V': 2}	seuclidean	20	auto						
5971	distance	2	5	{'w': 2}	mahalanobis	10	ball_tree						
5972	distance	3	7	{'V': 1}	chebyshev	50	ball_tree						
5973	uniform	3	10	{'V': 2}	minkowski	100	brute	0.8089271500984457	0.561753843623249	0.398251628888283	0.795	0.2879804332634521	0.7554314889951776
5974	distance	3	5	{'w': 1}	seuclidean	100	kd_tree						
5975	distance	3	7	{'V': 3}	chebyshev	40	kd_tree						
5976	uniform	2	3	{'V': 3}	seuclidean	40	ball_tree						
5977	uniform	2	3	{'V': 3}	chebyshev	30	kd_tree						
5978	distance	2	7	{'w': 3}	seuclidean	100	brute						
5979	uniform	2	3	{'w': 1}	seuclidean	20	brute						
5980	uniform	2	5	{'w': 3}	minkowski	30	kd_tree						
5981	distance	1	3	{'w': 3}	mahalanobis	50	ball_tree						
5982	uniform	1	10	{'V': 2}	seuclidean	20	kd_tree						
5983	distance	1	7	{'w': 2}	chebyshev	10	ball_tree						
5984	uniform	2	7	{'V': 3}	mahalanobis	20	kd_tree						
5985	uniform	1	3	{'V': 1}	mahalanobis	10	ball_tree						
5986	distance	1	10	{'w': 2}	seuclidean	30	brute						
5987	distance	2	5	{'V': 1}	minkowski	100	ball_tree						
5988	uniform	1	7	{'w': 2}	mahalanobis	40	kd_tree						
5989	distance	1	5	{'V': 1}	mahalanobis	100	auto						
5990	distance	1	7	{'w': 2}	mahalanobis	10	ball_tree						
5991	distance	3	10	{'w': 3}	mahalanobis	50	kd_tree						
5992	distance	2	10	{'w': 1}	minkowski	10	ball_tree						
5993	distance	2	5	{'V': 2}	seuclidean	50	auto						
5994	distance	2	10	{'V': 3}	mahalanobis	10	auto						
5995	uniform	2	3	{'w': 1}	seuclidean	100	auto						
5996	uniform	1	7	{'V': 2}	chebyshev	100	brute	0.7577562733023333	0.37027863767816616	0.22148805266897834	0.49936507936507946	0.14549266247379455	0.6109388905600166
5997	distance	2	3	{'V': 1}	minkowski	40	auto	0.7833186711909849	0.5306620695435149	0.480488712099482	0.5622611389929549	0.4252969951083159	0.7234963384444327
5998	distance	3	3	{'w': 3}	minkowski	20	ball_tree						
5999	uniform	3	3	{'V': 1}	seuclidean	20	kd_tree						
6000	distance	1	10	{'V': 2}	minkowski	10	ball_tree						
6001	distance	3	3	{'V': 3}	minkowski	30	auto	0.7878890704201751	0.5253658938321368	0.47754500818330603	0.5785950650844268	0.41404612159329146	0.7208714662984572
6002	uniform	1	7	{'V': 1}	minkowski	40	auto						
6003	distance	1	3	{'w': 3}	mahalanobis	40	kd_tree						
6004	distance	2	3	{'V': 2}	chebyshev	10	ball_tree						
6005	distance	1	10	{'w': 3}	seuclidean	40	kd_tree						
6006	uniform	1	10	{'w': 1}	seuclidean	10	auto						
6007	distance	1	3	{'w': 1}	minkowski	40	kd_tree						
6008	uniform	2	10	{'V': 3}	mahalanobis	30	brute						
6009	uniform	3	10	{'V': 2}	chebyshev	100	auto	0.7568430312932009	0.35903514132702063	0.1457264957264957	0.49653679653679655	0.08581411600279523	0.6229710711214083
6010	distance	1	7	{'w': 3}	chebyshev	40	brute	0.7531858740731431	0.4076048204874391	0.2256543067780996	0.4852564102564103	0.14919636617749826	0.6229384012130091
6011	uniform	1	10	{'w': 2}	mahalanobis	100	brute						
6012	uniform	2	10	{'V': 1}	chebyshev	100	auto	0.7568430312932009	0.35903514132702063	0.1457264957264957	0.49653679653679655	0.08581411600279523	0.6229710711214083
6013	uniform	3	5	{'w': 2}	minkowski	20	kd_tree						
6014	distance	2	5	{'w': 2}	minkowski	100	brute	0.8025176993004063	0.566523409263659	0.49852666420609804	0.6389742524916944	0.4217330538085255	0.7434663423403288
6015	uniform	2	3	{'w': 2}	seuclidean	20	kd_tree						
6016	uniform	2	10	{'V': 2}	chebyshev	30	ball_tree						
6017	uniform	1	7	{'V': 2}	chebyshev	100	ball_tree						
6018	uniform	1	7	{'V': 3}	mahalanobis	20	ball_tree						
6019	uniform	1	3	{'V': 2}	minkowski	10	auto						
6020	uniform	3	7	{'V': 1}	seuclidean	20	auto						
6021	uniform	1	7	{'w': 3}	seuclidean	40	brute						
6022	distance	3	7	{'V': 2}	minkowski	100	kd_tree						
6023	uniform	2	5	{'w': 1}	mahalanobis	50	kd_tree						
6024	distance	1	7	{'w': 2}	minkowski	100	brute	0.8070964768966528	0.5947338621950694	0.4964967147200158	0.6611467855815683	0.4255066387141859	0.7691869058088654
6025	distance	2	3	{'w': 1}	seuclidean	100	brute						
6026	distance	2	3	{'w': 2}	mahalanobis	10	auto						
6027	distance	2	10	{'V': 1}	seuclidean	30	brute						
6028	distance	2	3	{'V': 1}	chebyshev	30	brute	0.7175233546981693	0.4515994678967088	0.49364403093067466	0.44006962964045393	0.5819007686932215	0.7010920679095264
6029	distance	1	3	{'V': 1}	chebyshev	30	ball_tree						
6030	uniform	1	3	{'V': 1}	chebyshev	30	kd_tree						
6031	distance	2	5	{'V': 1}	chebyshev	30	kd_tree						
6032	distance	1	5	{'w': 1}	mahalanobis	100	ball_tree						
6033	uniform	2	3	{'w': 2}	seuclidean	40	brute						
6034	uniform	3	7	{'w': 2}	seuclidean	10	ball_tree						
6035	uniform	1	10	{'V': 2}	seuclidean	30	kd_tree						
6036	uniform	1	10	{'w': 3}	mahalanobis	100	ball_tree						
6037	distance	2	3	{'V': 3}	mahalanobis	10	ball_tree						
6038	distance	1	3	{'V': 1}	mahalanobis	100	ball_tree						
6039	uniform	1	5	{'V': 3}	mahalanobis	30	brute						
6040	uniform	1	7	{'w': 1}	minkowski	20	kd_tree						
6041	uniform	1	7	{'V': 1}	seuclidean	100	kd_tree						
6042	uniform	1	7	{'w': 3}	minkowski	10	ball_tree						
6043	distance	1	7	{'w': 1}	minkowski	50	kd_tree						
6044	uniform	3	5	{'V': 3}	seuclidean	100	kd_tree						
6045	uniform	1	5	{'V': 1}	chebyshev	20	auto	0.7550249256419923	0.36572916304173014	0.2449454450068261	0.49826007326007327	0.16422082459818307	0.6139788478607907
6046	uniform	3	7	{'V': 3}	minkowski	20	brute	0.8116626869423149	0.5528281001564063	0.49614267106109616	0.6869232042698876	0.403214535290007	0.7475205797460857
6047	distance	1	10	{'w': 1}	chebyshev	40	brute	0.7531900632566713	0.3952537680083207	0.18809117831594246	0.46151960784313717	0.11942697414395528	0.633004662063539
6048	distance	3	10	{'w': 1}	minkowski	50	brute	0.8162414645385614	0.5862316451925376	0.48557602574723335	0.7318375173213882	0.3810621942697414	0.7527400855566346
6049	uniform	1	5	{'V': 3}	chebyshev	10	brute	0.7550249256419923	0.36572916304173014	0.2449454450068261	0.49826007326007327	0.16422082459818307	0.6139788478607907
6050	uniform	3	10	{'w': 3}	seuclidean	40	auto						
6051	uniform	1	10	{'w': 2}	seuclidean	100	kd_tree						
6052	distance	1	3	{'w': 1}	chebyshev	40	auto	0.7175233546981693	0.4515994678967088	0.49364403093067466	0.44006962964045393	0.5819007686932215	0.7010920679095264
6053	distance	2	7	{'V': 1}	seuclidean	20	auto						
6054	distance	3	7	{'V': 2}	chebyshev	50	kd_tree						
6055	distance	3	3	{'V': 3}	minkowski	10	ball_tree						
6056	distance	1	10	{'w': 1}	mahalanobis	30	ball_tree						
6057	uniform	1	10	{'w': 1}	mahalanobis	10	auto						
6058	distance	1	10	{'V': 2}	seuclidean	30	kd_tree						
6059	distance	3	3	{'V': 1}	chebyshev	10	auto	0.7175233546981693	0.4515994678967088	0.49364403093067466	0.44006962964045393	0.5819007686932215	0.7010920679095264
6060	uniform	2	5	{'w': 1}	mahalanobis	50	ball_tree						
6061	uniform	1	7	{'V': 1}	seuclidean	100	auto						
6062	distance	1	7	{'V': 2}	seuclidean	20	ball_tree						
6063	distance	1	10	{'w': 3}	mahalanobis	100	auto						
6064	distance	2	5	{'V': 3}	chebyshev	50	kd_tree						
6065	distance	1	7	{'w': 3}	seuclidean	30	kd_tree						
6066	uniform	1	7	{'V': 2}	chebyshev	20	brute	0.7577562733023333	0.37027863767816616	0.22148805266897834	0.49936507936507946	0.14549266247379455	0.6109388905600166
6067	uniform	1	3	{'V': 3}	mahalanobis	50	ball_tree						
6068	distance	1	5	{'w': 2}	seuclidean	30	auto						
6069	distance	3	3	{'V': 2}	seuclidean	50	ball_tree						
6070	distance	3	7	{'V': 3}	chebyshev	30	kd_tree						
6071	distance	1	5	{'w': 2}	seuclidean	100	brute						
6072	uniform	2	3	{'w': 1}	chebyshev	40	auto	0.7102216078086381	0.42224105473886586	0.4931379632047925	0.43485121574387725	0.5895877009084557	0.6935910518383809
6073	distance	1	3	{'V': 2}	mahalanobis	100	ball_tree						
6074	uniform	2	3	{'w': 3}	chebyshev	20	auto	0.7102216078086381	0.42224105473886586	0.4931379632047925	0.43485121574387725	0.5895877009084557	0.6935910518383809
6075	uniform	1	7	{'w': 2}	minkowski	100	brute	0.8070922877131247	0.5554150201074798	0.4800048093373482	0.6700276603241719	0.4031446540880504	0.7651718927039075
6076	distance	3	10	{'V': 1}	chebyshev	100	ball_tree						
6077	distance	3	7	{'w': 3}	mahalanobis	10	ball_tree						
6078	distance	3	7	{'w': 3}	chebyshev	40	brute	0.7531858740731431	0.4076048204874391	0.2256543067780996	0.4852564102564103	0.14919636617749826	0.6229384012130091
6079	distance	3	10	{'w': 2}	seuclidean	20	auto						
6080	uniform	3	10	{'w': 1}	chebyshev	10	ball_tree						
6081	uniform	1	10	{'w': 1}	chebyshev	40	brute	0.7568430312932009	0.35903514132702063	0.1457264957264957	0.49653679653679655	0.08581411600279523	0.6229710711214083
6082	distance	3	7	{'V': 1}	chebyshev	10	auto	0.7531858740731431	0.4076048204874391	0.2256543067780996	0.4852564102564103	0.14919636617749826	0.6229384012130091
6083	uniform	2	3	{'w': 3}	minkowski	40	auto	0.7824054291818525	0.48391539905363573	0.4734393430384472	0.5584179111052376	0.41781970649895184	0.7159915234280619
6084	distance	3	10	{'w': 1}	minkowski	40	auto	0.8162414645385614	0.5862316451925376	0.48557602574723335	0.7318375173213882	0.3810621942697414	0.7527400855566346
6085	uniform	1	10	{'w': 1}	minkowski	20	ball_tree						
6086	distance	2	7	{'w': 3}	chebyshev	40	auto	0.7531858740731431	0.4076048204874391	0.2256543067780996	0.4852564102564103	0.14919636617749826	0.6229384012130091
6087	distance	3	3	{'w': 3}	mahalanobis	20	ball_tree						
6088	uniform	2	10	{'V': 2}	mahalanobis	20	brute						
6089	uniform	2	5	{'V': 3}	mahalanobis	30	brute						
6090	distance	2	10	{'V': 3}	mahalanobis	30	kd_tree						
6091	uniform	3	7	{'w': 2}	minkowski	40	kd_tree						
6092	uniform	3	3	{'V': 2}	minkowski	50	brute	0.7897197436219681	0.4783181916661838	0.47689060211360357	0.5858582405054968	0.4103424178895877	0.7122724070795602
6093	distance	3	5	{'V': 2}	mahalanobis	10	kd_tree						
6094	distance	2	5	{'w': 1}	seuclidean	30	kd_tree						
6095	distance	1	10	{'V': 1}	minkowski	50	ball_tree						
6096	uniform	3	5	{'V': 3}	chebyshev	40	kd_tree						
6097	distance	3	3	{'w': 2}	minkowski	50	ball_tree						
6098	distance	1	3	{'V': 2}	seuclidean	20	auto						
6099	uniform	2	10	{'V': 3}	seuclidean	10	brute						
6100	distance	1	10	{'V': 3}	minkowski	30	auto						
6101	distance	2	7	{'w': 2}	mahalanobis	10	kd_tree						
6102	distance	3	7	{'w': 2}	chebyshev	10	ball_tree						
6103	uniform	3	7	{'V': 2}	chebyshev	20	auto	0.7577562733023333	0.37027863767816616	0.22148805266897834	0.49936507936507946	0.14549266247379455	0.6109388905600166
6104	uniform	1	10	{'w': 1}	minkowski	100	auto	0.8171379498135813	0.5897287112894845	0.450160911318238	0.7515780304419586	0.34367575122292104	0.7834436124524782
6105	distance	3	5	{'w': 1}	minkowski	50	auto	0.8043483725021993	0.5635233575017149	0.4907461052835454	0.6485467358312186	0.40328441649196367	0.7422412832831867
6106	uniform	3	7	{'w': 3}	seuclidean	100	brute						
6107	uniform	3	5	{'w': 2}	mahalanobis	50	kd_tree						
6108	uniform	2	10	{'w': 1}	seuclidean	100	brute						
6109	uniform	2	7	{'w': 3}	chebyshev	40	ball_tree						
6110	uniform	1	3	{'V': 1}	minkowski	50	ball_tree						
6111	distance	1	10	{'V': 2}	minkowski	100	ball_tree						
6112	uniform	2	10	{'w': 2}	seuclidean	100	kd_tree						
6113	uniform	2	5	{'V': 2}	seuclidean	30	kd_tree						
6114	distance	2	5	{'w': 2}	chebyshev	40	brute	0.7531984416237275	0.4034003723716756	0.26668828137064793	0.5104528039010797	0.18280922431865826	0.6231321703815451
6115	uniform	3	7	{'w': 1}	minkowski	40	ball_tree						
6116	distance	2	5	{'w': 3}	seuclidean	10	kd_tree						
6117	uniform	3	5	{'V': 1}	seuclidean	40	brute						
6118	distance	2	3	{'V': 3}	chebyshev	10	kd_tree						
6119	uniform	3	7	{'V': 2}	chebyshev	100	ball_tree						
6120	uniform	3	10	{'w': 1}	chebyshev	40	brute	0.7568430312932009	0.35903514132702063	0.1457264957264957	0.49653679653679655	0.08581411600279523	0.6229710711214083
6121	uniform	2	10	{'V': 1}	seuclidean	50	auto						
6122	uniform	2	10	{'V': 2}	seuclidean	50	kd_tree						
6123	uniform	2	7	{'w': 3}	mahalanobis	50	kd_tree						
6124	distance	2	7	{'V': 3}	minkowski	40	kd_tree						
6125	uniform	1	3	{'V': 2}	mahalanobis	50	auto						
6126	uniform	2	5	{'w': 1}	minkowski	40	ball_tree						
6127	distance	1	5	{'V': 1}	seuclidean	100	kd_tree						
6128	uniform	3	5	{'w': 1}	chebyshev	10	auto	0.7550249256419923	0.36572916304173014	0.2449454450068261	0.49826007326007327	0.16422082459818307	0.6139788478607907
6129	uniform	3	7	{'w': 3}	minkowski	10	ball_tree						
6130	uniform	2	3	{'w': 2}	minkowski	10	ball_tree						
6131	uniform	3	5	{'V': 2}	mahalanobis	50	ball_tree						
6132	uniform	2	10	{'V': 2}	minkowski	10	ball_tree						
6133	distance	1	3	{'w': 1}	mahalanobis	20	brute						
6134	uniform	1	10	{'w': 2}	seuclidean	10	ball_tree						
6135	uniform	2	3	{'V': 3}	mahalanobis	20	kd_tree						
6136	uniform	2	5	{'w': 2}	minkowski	40	brute	0.8107368773825983	0.5321831397844105	0.5087420149170202	0.6762087912087912	0.4217330538085255	0.7430878255414135
6137	uniform	2	5	{'w': 2}	chebyshev	20	ball_tree						
6138	uniform	3	7	{'w': 3}	mahalanobis	20	brute						
6139	uniform	1	7	{'V': 3}	mahalanobis	50	brute						
6140	distance	2	7	{'w': 1}	chebyshev	100	brute	0.7531858740731431	0.4076048204874391	0.2256543067780996	0.4852564102564103	0.14919636617749826	0.6229384012130091
6141	uniform	2	10	{'w': 2}	minkowski	30	kd_tree						
6142	distance	2	3	{'w': 2}	chebyshev	50	brute	0.7175233546981693	0.4515994678967088	0.49364403093067466	0.44006962964045393	0.5819007686932215	0.7010920679095264
6143	uniform	2	10	{'w': 3}	minkowski	10	auto	0.8089229609149177	0.5629692191997879	0.4012591222119436	0.7740224545102594	0.29545772187281616	0.7658492862243714
6144	uniform	1	7	{'w': 1}	mahalanobis	50	ball_tree						
