	shrinking	probability	kernel	gamma	degree	decision_function_shape	coef0	break_ties	C	accuracy	average_precision	f1	precision	recall	roc_auc
8591	True	False	poly	scale	5	ovo	0.001	False	0.01	0.7577688408529177	0.5163849757807606	0.0	0.0	0.0	0.7608053403745606
8592	True	False	linear	auto	2	ovr	0.1	True	1.0	0.8545808721880105	0.761221202875378	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8618217427037613
8593	True	False	sigmoid	scale	1	ovo	0.1	True	0.001						
8594	True	True	linear	scale	3	ovr	0.001	False	5.0	0.8545808721880105	0.7535855047574893	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8605150646125868
8595	False	True	rbf	auto	1	ovo	10.0	False	1.0	0.8573205982154078	0.7252177256423649	0.5665754667268316	0.8808272946859903	0.49818577648766327	0.844222900309511
8596	True	True	linear	auto	2	ovo	10.0	True	0.05						
8597	True	False	linear	auto	1	ovr	0.01	True	10.0	0.8545808721880105	0.7601454689789204	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8623157360938676
8598	True	True	sigmoid	scale	5	ovo	0.01	False	0.05	0.7586862720455783	0.6982054375144038	0.0	0.0	0.0	0.8391693042124959
8599	False	False	sigmoid	auto	2	ovo	5.0	True	0.5						
8600	True	True	sigmoid	scale	3	ovo	10.0	True	0.01						
8601	True	True	linear	auto	3	ovr	0.01	False	10.0	0.8545808721880105	0.7601454689789204	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8623157360938676
8602	True	False	linear	scale	1	ovo	0.01	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
8603	True	False	linear	scale	3	ovo	0.1	True	0.05						
8604	False	True	poly	scale	1	ovr	5.0	True	0.05	0.7586862720455783	0.7425838286194242	0.0	0.0	0.0	0.8512795740290626
8605	True	True	linear	scale	4	ovr	0.1	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
8606	True	False	sigmoid	auto	4	ovr	1.0	False	1.0	0.8116584977587868	0.580888612106085	0.4748624230757777	0.7443953568953569	0.415166908563135	0.8042295451763513
8607	True	True	rbf	scale	1	ovr	0.001	True	5.0	0.8609777554354656	0.7236753694512857	0.5992669358061963	0.8111349448615351	0.521044992743106	0.8404803539265917
8608	False	True	rbf	scale	2	ovo	0.01	False	5.0	0.8609777554354656	0.7236753694512857	0.5992669358061963	0.8111349448615351	0.521044992743106	0.8404803539265917
8609	True	True	rbf	auto	2	ovo	0.1	True	0.05						
8610	False	False	poly	scale	1	ovo	0.1	False	10.0	0.8545808721880105	0.7573075631715569	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8603882875478692
8611	False	True	poly	scale	4	ovr	0.1	True	10.0	0.8189392987306773	0.6049170731237009	0.5545174129353233	0.6052871199602097	0.5324383164005806	0.7909721615052373
8612	False	False	linear	auto	5	ovr	5.0	False	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
8613	False	True	linear	scale	5	ovr	0.001	False	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
8614	False	True	linear	scale	3	ovo	0.01	True	1.0						
8615	True	True	sigmoid	scale	1	ovo	5.0	True	5.0						
8616	True	False	linear	scale	1	ovr	0.001	True	5.0	0.8545808721880105	0.7535855047574893	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8605150646125868
8617	False	False	linear	auto	3	ovr	5.0	True	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
8618	True	False	linear	scale	2	ovr	0.001	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
8619	False	False	sigmoid	scale	5	ovr	0.1	False	0.001	0.7586862720455783	0.6872584839725425	0.0	0.0	0.0	0.8357113504817528
8620	False	True	linear	auto	4	ovr	1.0	False	10.0	0.8545808721880105	0.7602160059787091	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8622925664923846
8621	True	True	linear	auto	2	ovr	10.0	True	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8622	False	False	sigmoid	auto	3	ovo	5.0	False	5.0	0.7586862720455783	0.6720473801564212	0.0	0.0	0.0	0.8341825939461766
8623	False	True	linear	auto	3	ovo	0.0	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8624	True	False	linear	auto	3	ovo	1.0	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
8625	False	True	sigmoid	scale	5	ovr	0.1	False	0.1	0.7669096393112982	0.6904582348272411	0.06303995072783049	0.8	0.034034833091436865	0.8361511357476349
8626	True	True	sigmoid	auto	5	ovr	0.001	True	0.001	0.7586862720455783	0.7264213050526731	0.0	0.0	0.0	0.8480314581985416
8627	False	True	linear	auto	1	ovr	0.1	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8628	True	False	linear	auto	5	ovr	0.001	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8629	False	True	sigmoid	scale	5	ovr	0.01	False	5.0	0.7568262745590885	0.5028260913059152	0.47304299476616984	0.5016772700983227	0.45391872278664736	0.7462946124119118
8630	False	False	sigmoid	auto	5	ovo	5.0	True	0.001						
8631	False	True	sigmoid	scale	3	ovr	10.0	False	0.1	0.7586862720455783	0.6813329048970238	0.0	0.0	0.0	0.8336868519069018
8632	False	False	rbf	scale	4	ovr	0.1	False	0.5	0.8564073562062754	0.7214877428722744	0.5600369657296881	0.8842298919718274	0.48686502177068214	0.8411409061499991
8633	False	True	poly	scale	3	ovo	0.0	True	0.1						
8634	True	False	rbf	auto	4	ovr	0.001	True	0.01	0.7586862720455783	0.7285442724272935	0.0	0.0	0.0	0.8486854529875671
8635	True	True	poly	auto	5	ovo	0.01	True	0.005						
8636	False	True	sigmoid	scale	3	ovr	0.001	False	0.5	0.7951991956767627	0.532196101083646	0.4809195917351257	0.5921467996611927	0.4306966618287372	0.7417157745641492
8637	True	False	linear	scale	1	ovr	0.001	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
8638	False	True	sigmoid	scale	4	ovr	1.0	True	0.01	0.7586862720455783	0.609736714599258	0.0	0.0	0.0	0.8316724080647699
8639	True	True	sigmoid	scale	5	ovr	0.01	False	5.0	0.7568262745590885	0.5028260913059152	0.47304299476616984	0.5016772700983227	0.45391872278664736	0.7462946124119118
8640	False	False	rbf	scale	2	ovr	10.0	True	5.0	0.8609777554354656	0.7236753694512857	0.5992669358061963	0.8111349448615351	0.521044992743106	0.8404803539265917
8641	False	False	rbf	auto	1	ovr	0.01	False	0.01	0.7586862720455783	0.7285442724272935	0.0	0.0	0.0	0.8486854529875671
8642	False	False	poly	scale	2	ovo	0.01	True	0.1						
8643	False	True	sigmoid	scale	1	ovr	5.0	True	0.5	0.7586862720455783	0.5834222965818583	0.0	0.0	0.0	0.823651354328781
8644	False	True	poly	auto	3	ovr	5.0	True	0.01	0.8545808721880105	0.7580366924989319	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8576074982076346
8645	False	True	poly	scale	1	ovr	0.0	False	0.05	0.7586862720455783	0.7423058022508773	0.0	0.0	0.0	0.8511654746708167
8646	False	True	sigmoid	auto	3	ovo	1.0	False	0.5	0.7833479954756817	0.6793027686593934	0.2050401076644281	0.8995337995337996	0.12082728592162555	0.8350228198716492
8647	False	True	poly	scale	1	ovr	0.001	True	5.0	0.8545808721880105	0.7623846876524893	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8639887561858466
8648	False	True	sigmoid	auto	5	ovo	0.01	False	1.0	0.8363160320053622	0.652065344363933	0.5662887055275206	0.6889284750337381	0.5285921625544268	0.8061963383286411
8649	False	True	poly	scale	4	ovo	5.0	False	0.005	0.8582338402245402	0.7443879101471912	0.5717920972722266	0.8764880952380952	0.5095065312046445	0.8440152482207495
8650	True	False	sigmoid	scale	2	ovr	10.0	True	5.0	0.7586862720455783	0.6813329048970238	0.0	0.0	0.0	0.8336868519069018
8651	False	False	rbf	auto	2	ovr	5.0	False	0.01	0.7586862720455783	0.7285442724272935	0.0	0.0	0.0	0.8486854529875671
8652	False	False	poly	auto	4	ovo	5.0	False	0.01	0.8582338402245402	0.7488860660527802	0.5717920972722266	0.8764880952380952	0.5095065312046445	0.8493634917026597
8653	True	True	sigmoid	scale	5	ovo	0.1	False	0.05	0.7586862720455783	0.690652354148013	0.0	0.0	0.0	0.8361974749506006
8654	True	True	sigmoid	scale	4	ovr	0.001	False	0.05	0.7586862720455783	0.6993642519927794	0.0	0.0	0.0	0.8400178362215189
8655	True	False	linear	scale	1	ovo	10.0	False	0.1	0.8545808721880105	0.7440054711439157	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8554168779617746
8656	False	False	poly	auto	2	ovo	0.001	True	0.05						
8657	True	False	linear	scale	2	ovo	0.01	False	10.0	0.8545808721880105	0.7601454689789204	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8623157360938676
8658	True	False	poly	scale	4	ovo	0.001	False	1.0	0.8189560554647899	0.6340171777966326	0.45101579460384544	0.7706709956709956	0.32489114658925977	0.7971409586094742
8659	False	True	linear	auto	2	ovr	0.0	False	1.0	0.8545808721880105	0.761221503487647	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8617976987776943
8660	True	False	sigmoid	scale	2	ovr	5.0	True	1.0	0.7586862720455783	0.5837040837418385	0.0	0.0	0.0	0.8240649098571353
8661	True	True	rbf	scale	4	ovo	0.0	False	1.0	0.8554899250136149	0.7206041314688442	0.5524897959183673	0.6842298919718275	0.4830188679245283	0.8387754209872874
8662	True	True	linear	scale	1	ovo	5.0	True	5.0						
8663	False	True	rbf	auto	3	ovr	10.0	True	0.5	0.8554941141971429	0.7315976178691226	0.558527531767424	0.8811819964711018	0.48686502177068214	0.8490356199835627
8664	False	True	poly	auto	5	ovo	0.01	True	0.5						
8665	False	True	rbf	scale	4	ovo	1.0	True	0.1						
8666	False	False	linear	auto	3	ovr	0.01	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8667	False	True	poly	scale	1	ovr	0.1	False	1.0	0.8545808721880105	0.7600624373022759	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8616237081854268
8668	True	True	sigmoid	scale	1	ovo	0.01	False	5.0	0.7568262745590885	0.5028260913059152	0.47304299476616984	0.5016772700983227	0.45391872278664736	0.7462946124119118
8669	True	False	sigmoid	auto	5	ovo	1.0	True	0.001						
8670	True	False	poly	auto	2	ovo	0.01	True	0.01						
8671	False	True	linear	auto	5	ovo	10.0	True	0.005						
8672	False	False	linear	scale	1	ovr	0.0	True	0.5	0.8545808721880105	0.7519795993521029	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8632617552940353
8673	False	True	rbf	auto	2	ovr	5.0	False	5.0	0.8609819446189937	0.7319937595978754	0.5854176520525083	0.8833717948717948	0.5096516690856314	0.8433704338398587
8674	True	False	rbf	scale	4	ovo	1.0	False	0.005	0.7586862720455783	0.7216685824409899	0.0	0.0	0.0	0.8440725164810186
8675	True	True	rbf	auto	1	ovo	0.1	True	0.1						
8676	True	True	sigmoid	scale	4	ovr	0.01	False	5.0	0.7568262745590885	0.5028260913059152	0.47304299476616984	0.5016772700983227	0.45391872278664736	0.7462946124119118
8677	False	True	linear	scale	5	ovr	0.0	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8678	False	False	sigmoid	scale	2	ovr	0.0	True	10.0	0.7568178961920322	0.5048329217446001	0.4796789884074544	0.4996278866818808	0.46523947750362843	0.7434727298162171
8679	False	True	linear	scale	2	ovo	10.0	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8680	True	True	rbf	auto	1	ovo	0.0	False	0.1	0.7586862720455783	0.7290100985529049	0.0	0.0	0.0	0.849033434172102
8681	True	True	linear	auto	4	ovr	1.0	True	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8682	True	False	sigmoid	scale	2	ovr	0.0	False	0.005	0.7586862720455783	0.6990930650632605	0.0	0.0	0.0	0.8392785947855282
8683	True	False	poly	scale	3	ovo	10.0	False	10.0	0.818960244648318	0.6270108507955581	0.5887643418235158	0.6286406551485426	0.5780841799709725	0.7872986867644743
8684	True	True	rbf	scale	1	ovo	10.0	False	0.005	0.7586862720455783	0.7216685824409899	0.0	0.0	0.0	0.8440725164810186
8685	False	True	linear	auto	1	ovr	5.0	True	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
8686	True	False	linear	auto	1	ovr	10.0	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8687	False	False	linear	scale	3	ovo	0.0	False	0.05	0.8545808721880105	0.7548365756037431	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8574920873625125
8688	False	True	linear	auto	4	ovr	0.0	True	1.0	0.8545808721880105	0.761221503487647	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8617976987776943
8689	False	False	poly	auto	2	ovr	0.001	False	0.005	0.7586862720455783	0.7036377611842943	0.0	0.0	0.0	0.8353524402399147
8690	False	True	linear	auto	5	ovr	10.0	False	0.001	0.7586862720455783	0.7427584573252135	0.0	0.0	0.0	0.8506732299298791
8691	True	True	rbf	scale	3	ovr	0.01	False	0.005	0.7586862720455783	0.7216685824409899	0.0	0.0	0.0	0.8440725164810186
8692	True	False	sigmoid	scale	5	ovr	10.0	True	0.001	0.7586862720455783	0.6813329048970238	0.0	0.0	0.0	0.8336868519069018
8693	False	True	rbf	scale	2	ovr	5.0	False	0.005	0.7586862720455783	0.7216685824409899	0.0	0.0	0.0	0.8440725164810186
8694	False	True	sigmoid	auto	2	ovo	10.0	False	0.005	0.7586862720455783	0.6740423946649698	0.0	0.0	0.0	0.8304579712172346
8695	False	True	rbf	auto	4	ovr	0.001	False	5.0	0.8609819446189937	0.7319937595978754	0.5854176520525083	0.8833717948717948	0.5096516690856314	0.8433704338398587
8696	False	True	sigmoid	auto	2	ovr	0.0	False	0.05	0.7586862720455783	0.7285263183052806	0.0	0.0	0.0	0.8452288107437006
8697	False	False	poly	scale	5	ovo	0.0	False	0.1	0.7769636797788111	0.5373930942819682	0.1791514304887903	0.7878571428571428	0.10217706821480407	0.7683555703219263
8698	False	False	poly	scale	2	ovr	5.0	False	0.5	0.8554941141971429	0.7546320413752007	0.5672105615950955	0.8650237607004524	0.5095065312046445	0.8589001871054611
8699	False	True	linear	scale	1	ovo	0.1	True	0.5						
8700	False	True	linear	auto	1	ovo	0.001	True	10.0						
8701	False	True	rbf	auto	2	ovo	1.0	True	5.0						
8702	False	False	poly	auto	4	ovo	5.0	False	5.0	0.8152905198776759	0.6292397535062987	0.5939723768295198	0.6174464745528719	0.5894775036284471	0.7861926661653873
8703	True	True	linear	scale	2	ovo	0.0	True	5.0						
8704	False	False	rbf	auto	3	ovo	0.01	True	1.0						
8705	True	True	poly	auto	4	ovr	0.001	True	1.0	0.7797034058062084	0.5880362052883944	0.20009398496240602	0.7751515151515151	0.11727140783744558	0.7922976375749734
8706	False	False	rbf	scale	1	ovo	0.001	True	1.0						
8707	True	False	sigmoid	auto	4	ovo	0.01	True	0.01						
8708	False	True	rbf	scale	2	ovr	5.0	True	0.5	0.8564073562062754	0.7214877428722744	0.5600369657296881	0.8842298919718274	0.48686502177068214	0.8411409061499991
8709	True	False	linear	scale	1	ovo	0.1	True	0.001						
8710	False	False	linear	scale	3	ovr	10.0	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
8711	False	False	poly	scale	5	ovo	0.0	True	1.0						
8712	True	False	poly	auto	5	ovr	0.001	False	0.5	0.7669096393112982	0.5290624233691681	0.0852533545636994	0.8266666666666665	0.045428156748911465	0.7643808907618865
8713	False	True	linear	scale	4	ovr	1.0	False	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
8714	False	False	poly	auto	3	ovr	1.0	True	10.0	0.8436177788948933	0.6821471441425341	0.5798291209107148	0.7109357427181399	0.5211175616835995	0.8240452375539895
8715	False	False	sigmoid	auto	5	ovr	10.0	True	0.1	0.7586862720455783	0.6740423946649698	0.0	0.0	0.0	0.8304579712172346
8716	False	False	rbf	scale	4	ovr	5.0	True	0.001	0.7586862720455783	0.7254357611942857	0.0	0.0	0.0	0.8442513158584994
8717	True	True	sigmoid	scale	1	ovr	0.01	False	5.0	0.7568262745590885	0.5028260913059152	0.47304299476616984	0.5016772700983227	0.45391872278664736	0.7462946124119118
8718	True	True	linear	auto	2	ovr	0.0	True	0.01	0.7778685434208873	0.7418941250721026	0.14712314938730034	0.7666666666666667	0.08686502177068214	0.8507287495409797
8719	False	True	sigmoid	scale	2	ovo	5.0	True	0.01						
8720	False	True	sigmoid	auto	5	ovo	0.001	False	0.001	0.7586862720455783	0.7264213050526731	0.0	0.0	0.0	0.8480314581985416
8721	True	True	poly	auto	2	ovo	0.1	True	0.1						
8722	False	False	poly	auto	5	ovr	0.0	False	5.0	0.7769469230446985	0.566008740447115	0.25339274945470625	0.6403540903540904	0.15878084179970972	0.777940790739154
8723	True	True	poly	auto	2	ovo	1.0	False	0.005	0.7586862720455783	0.7443168814623994	0.0	0.0	0.0	0.850314319688041
8724	False	False	sigmoid	scale	3	ovr	10.0	False	5.0	0.7586862720455783	0.6813329048970238	0.0	0.0	0.0	0.8336868519069018
8725	False	False	sigmoid	scale	4	ovr	5.0	False	10.0	0.7586862720455783	0.583854825333513	0.0	0.0	0.0	0.8223765890849318
8726	False	True	poly	scale	5	ovr	0.1	True	0.005	0.7577688408529177	0.5324688075826832	0.0	0.0	0.0	0.7707604000909298
8727	False	False	linear	auto	4	ovo	0.1	False	0.5	0.8545808721880105	0.7519795993521029	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8632617552940353
8728	False	False	linear	scale	1	ovo	0.0	True	0.001						
8729	True	False	sigmoid	auto	4	ovo	0.1	True	0.005						
8730	False	True	poly	scale	5	ovr	10.0	True	0.01	0.8299233379414351	0.6327755106398889	0.6042415279991195	0.6554109887872486	0.5856313497822933	0.7968362564918601
8731	False	False	rbf	auto	1	ovr	10.0	False	10.0	0.8609777554354656	0.7224973343787916	0.6015250131882992	0.8051117221081983	0.5285921625544268	0.8392331299071467
8732	False	True	rbf	scale	5	ovr	0.001	True	0.01	0.7586862720455783	0.7225329025708092	0.0	0.0	0.0	0.8442810428943641
8733	True	True	poly	scale	4	ovr	0.001	True	5.0	0.8326546856017762	0.6266603451383544	0.5433586947995921	0.6889325350194916	0.471988388969521	0.7918185077027996
8734	True	False	poly	auto	4	ovr	1.0	True	10.0	0.8244355075195845	0.6385058515937116	0.5668754553868696	0.6377458256029686	0.5437590711175617	0.8003619703778831
8735	True	False	linear	auto	2	ovr	0.01	False	5.0	0.8545808721880105	0.7535855047574893	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8605150646125868
8736	True	True	sigmoid	scale	4	ovo	0.001	False	0.05	0.7586862720455783	0.6993642519927794	0.0	0.0	0.0	0.8400178362215189
8737	True	False	rbf	scale	1	ovo	0.1	False	1.0	0.8554899250136149	0.7206041314688442	0.5524897959183673	0.6842298919718275	0.4830188679245283	0.8387754209872874
8738	False	False	sigmoid	auto	4	ovo	0.001	True	0.005						
8739	False	True	sigmoid	scale	2	ovr	0.1	True	0.1	0.7669096393112982	0.6904582348272411	0.06303995072783049	0.8	0.034034833091436865	0.8361511357476349
8740	False	False	sigmoid	scale	5	ovr	0.1	False	1.0	0.7696116626869423	0.5141504647094305	0.4794496304173723	0.5225874125874126	0.4534833091436864	0.75509774948852
8741	False	True	sigmoid	auto	4	ovr	1.0	False	0.05	0.7586862720455783	0.6951464962800754	0.0	0.0	0.0	0.8397655935789603
8742	True	False	rbf	auto	1	ovr	10.0	False	5.0	0.8609819446189937	0.7319768072847321	0.5854176520525083	0.8833717948717948	0.5096516690856314	0.8433477014006681
8743	True	False	rbf	scale	5	ovr	0.1	False	0.5	0.8564073562062754	0.7214877428722744	0.5600369657296881	0.8842298919718274	0.48686502177068214	0.8411409061499991
8744	False	True	linear	scale	5	ovr	1.0	True	5.0	0.8545808721880105	0.7559843968032732	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8610125553010299
8745	False	False	linear	auto	3	ovr	1.0	False	0.005	0.7586862720455783	0.7422194270247472	0.0	0.0	0.0	0.8509145435151346
8746	True	False	poly	auto	3	ovo	0.001	True	0.5						
8747	False	True	poly	auto	1	ovo	0.01	False	10.0	0.8545808721880105	0.7516537902200585	0.5665991376208397	0.8608132343846631	0.5132801161103048	0.8620324549285676
8748	True	False	poly	auto	4	ovo	10.0	True	0.01						
8749	False	True	sigmoid	scale	3	ovr	0.001	False	1.0	0.7604331615768087	0.497512373859903	0.46262928306485473	0.49509998714780734	0.4386066763425254	0.7280041792715128
