	power_t	penalty	loss	learning_rate	l1_ratio	eta0	epsilon	average	alpha	accuracy	average_precision	f1	precision	recall	roc_auc
8043	0.5	elasticnet	squared_error	adaptive	0.3	1e-05	0.1	False	0.0001	0.7586862720455783	0.6171444136475688	0.0	0.0	0.0	0.7704967912287758
8044	0.25	l1	modified_huber	invscaling	0.3	0.0001	0.2	True	1e-05	0.7586862720455783	0.6671208840782142	0.0	0.0	0.0	0.8058667179603756
8045	0.25	l2	hinge	optimal	0.3	1e-05	0.2	False	0.1	0.8098320137405219	0.7424034868258919	0.34408472495060416	0.9739130434782609	0.22271407837445575	0.8495514714882754
8046	0.25	l1	hinge	optimal	0.3	1e-05	0.7	False	0.01	0.8554941141971429	0.764810575005159	0.5688454730482145	0.8613030303030303	0.5170537010159653	0.8598285012327977
8047	0.5	l2	perceptron	adaptive	0.6	0.001	0.1	False	0.1	0.8080222864563696	0.6859982016217729	0.602005269255084	0.6151123527998077	0.6423802612481857	0.8106772518229668
8048	0.9	l2	squared_error	adaptive	1.0	0.001	0.1	False	1e-05	0.8573205982154078	0.7273952755417653	0.5708469252314592	0.8685325326302771	0.5132801161103048	0.8482155035235281
8049	0.1	l1	perceptron	optimal	0.75	1e-05	0.5	False	0.01	0.7758535461438566	0.6090381217091072	0.5345840742639494	0.6207805216119099	0.5257619738751814	0.7338247766100687
8050	0.57	l2	squared_error	invscaling	0.75	0.01	0.5	True	0.01	0.7595995140547107	0.7200927181683099	0.007407407407407407	0.2	0.0037735849056603774	0.8394023117142009
8051	0.25	elasticnet	squared_error	optimal	0.3	1e-05	0.2	True	1e-06	0.43877927191990285	0.22793329392090073	0.31749019850094723	0.22318776693831524	0.5573294629898402	0.4561395072306643
8052	0.9	l1	perceptron	invscaling	0.75	1e-05	0.2	True	0.0001	0.7687193665954506	0.5863039517517249	0.5180127973151489	0.577876211699741	0.5137155297532655	0.7585425883504993
8053	0.57	l1	hinge	adaptive	0.9	0.1	0.3	False	0.01	0.8554941141971429	0.753297620853089	0.5688454730482145	0.8613030303030303	0.5170537010159653	0.8525643940056307
8054	0.57	l1	squared_hinge	constant	0.15	1e-05	0.2	True	1e-06	0.7586862720455783	0.7015348593106134	0.0	0.0	0.0	0.8253453582107821
8055	0.1	elasticnet	squared_error	invscaling	0.15	1e-05	0.3	True	0.01	0.7586862720455783	0.5010307008513226	0.0	0.0	0.0	0.6770533512861315
8056	0.5	l2	log	adaptive	0.0	0.01	0.1	False	0.001	0.8628084286372586	0.7524640136240783	0.6084291823163098	0.827563025210084	0.5361393323657475	0.8580857537552241
8057	0.25	l1	squared_hinge	invscaling	1.0	0.0001	0.5	False	1e-06	0.7595995140547107	0.7115403332163716	0.007407407407407407	0.2	0.0037735849056603774	0.8341353804186266
8058	0.1	l2	perceptron	adaptive	0.3	0.0001	0.2	True	1e-05	0.8573415441330484	0.7447766502226949	0.6256845975742136	0.7896140651801029	0.577866473149492	0.8494146396908387
8059	0.57	l2	perceptron	invscaling	1.0	0.001	0.9	False	0.0001	0.7979556784382724	0.6978928947449841	0.5685804931721378	0.5857511842995714	0.5970972423802613	0.8245081924213545
8060	0.5	l2	squared_hinge	constant	0.75	0.0001	0.7	False	1e-05	0.8618951866281261	0.7511660403414847	0.5840360890457977	0.902889434889435	0.4945573294629898	0.8551147988179132
8061	0.25	l2	log	constant	0.0	1e-05	0.5	False	1.0	0.7586862720455783	0.4995329046371738	0.0	0.0	0.0	0.6758192421354504
8062	0.5	elasticnet	hinge	adaptive	0.3	0.1	0.1	False	0.001	0.86188680826107	0.7502842880363747	0.5781819397204172	0.8899657809983896	0.5095065312046445	0.8549561089058703
8063	0.25	l1	squared_error	adaptive	0.0	0.001	0.3	False	0.1	0.764169913283901	0.7273665414237374	0.047547169811320754	0.37142857142857144	0.026487663280116112	0.8409800304264955
8064	0.57	l1	squared_error	invscaling	0.15	0.0001	0.2	True	1.0	0.2266976666247748	0.2066792372607204	0.36288451991825565	0.22645059237551504	0.9131349782293178	0.36540122755171633
8065	0.9	l2	hinge	constant	0.15	1e-05	0.7	False	1.0	0.7586862720455783	0.5453952351119667	0.0	0.0	0.0	0.7093102453354783
8066	0.9	l1	hinge	adaptive	0.15	0.1	0.1	False	0.1	0.7760420594026224	0.35310837790883837	0.11663807890222984	0.375	0.08309143686502177	0.587067427911938
8067	0.25	l2	perceptron	invscaling	0.3	1e-05	0.7	True	0.1	0.863721670646391	0.7459862730409338	0.6262756551793058	0.7950702075702076	0.566400580551524	0.8505123542063757
8068	0.1	l1	modified_huber	optimal	0.0	0.001	0.1	False	0.001	0.8655649113987683	0.7291276644166906	0.6061462001355619	0.8671136409194068	0.513933236574746	0.8356390001224054
8069	0.9	l1	modified_huber	adaptive	0.45	0.001	0.2	False	0.01	0.8591512714172007	0.7539287928591154	0.5761217801395382	0.8882870776656429	0.4982583454281568	0.8551707555913058
8070	0.57	l2	hinge	optimal	0.75	0.01	0.3	False	1.0	0.7586862720455783	0.7387691155657446	0.0	0.0	0.0	0.840646912759893
8071	0.1	elasticnet	perceptron	constant	0.75	0.001	0.5	False	0.001	0.8408989987851367	0.712597114474373	0.5674741200828157	0.7676621673875245	0.49891146589259805	0.8285694301152361
8072	0.9	l2	squared_hinge	constant	1.0	0.1	0.2	True	1.0	0.7586862720455783	0.6686518392251065	0.0	0.0	0.0	0.8075191914246245
8073	0.1	l1	hinge	adaptive	0.15	1e-05	0.2	False	0.0001	0.7586862720455783	0.566622047773852	0.0	0.0	0.0	0.7266148775071258
8074	0.9	l1	squared_error	invscaling	0.9	1e-05	0.1	False	1.0	0.7586862720455783	0.2366242634851075	0.0	0.0	0.0	0.4866079703429101
8075	0.57	elasticnet	perceptron	adaptive	0.3	1e-05	0.2	True	1e-05	0.8637342381969754	0.751459673499007	0.6292551273382916	0.8406544070995897	0.5702467343976778	0.8510675503173799
8076	0.25	l2	hinge	invscaling	0.45	0.001	0.5	False	0.0001	0.7586862720455783	0.7305567419687877	0.0	0.0	0.0	0.8415820029027576
8077	0.1	l1	squared_error	constant	0.0	0.1	0.1	False	0.0001	0.5373968413556198	0.324830690495202	0.33850754941517447	0.283034299034299	0.5268505079825835	0.5424064909857136
8078	0.1	l1	log	adaptive	0.9	0.1	0.1	False	1.0	0.7586862720455783	0.2413137279544217	0.0	0.0	0.0	0.5
8079	0.9	elasticnet	squared_hinge	invscaling	0.45	0.001	0.2	True	1e-05	0.7586862720455783	0.5161125579867768	0.0	0.0	0.0	0.6852282861489499
8080	0.25	l1	perceptron	optimal	1.0	0.0001	0.9	False	0.0001	0.8216999706757152	0.7053766430664583	0.5811210578354651	0.6615803356397415	0.6079825834542816	0.8305121793414587
8081	0.25	l1	log	invscaling	1.0	1e-05	0.2	False	1e-05	0.7586862720455783	0.45774145450082193	0.0	0.0	0.0	0.6352208543899838
8082	0.1	l2	modified_huber	optimal	1.0	1e-05	0.3	True	0.01	0.8637258598299191	0.7545396217476015	0.6026433968426672	0.8762283570088447	0.5248185776487664	0.85618584643363
8083	0.57	elasticnet	log	constant	1.0	0.0001	0.7	True	0.0001	0.7586862720455783	0.6797700065749419	0.0	0.0	0.0	0.8145999090702432
8084	0.9	elasticnet	log	adaptive	0.9	0.1	0.7	False	0.01	0.8573205982154078	0.7552803491498283	0.5616208445642409	0.8887798707824469	0.48686502177068214	0.8568153601342964
8085	0.9	l1	squared_error	invscaling	0.9	0.001	0.5	True	0.1	0.7586862720455783	0.4183575792378962	0.0	0.0	0.0	0.5989801003724623
8086	0.9	l1	modified_huber	adaptive	0.0	1e-05	0.7	False	0.0001	0.7650789661095053	0.7276323778948546	0.050788840788840786	0.8	0.026415094339622643	0.84459842271845
8087	0.9	elasticnet	perceptron	constant	0.15	0.0001	0.3	True	1e-06	0.8628168070043148	0.7474458437580311	0.6180716059879657	0.8341669435215946	0.5400580551523948	0.8510710476157168
8088	0.1	elasticnet	perceptron	invscaling	0.45	1e-05	0.3	True	0.1	0.3308868501529052	0.15377591988035041	0.10513254165275351	0.07753867771361447	0.1672714078374456	0.20566649763058042
8089	0.57	elasticnet	perceptron	optimal	0.15	1e-05	0.9	True	0.001	0.682681915294709	0.40880625217826105	0.27456348276585746	0.41140265399088927	0.2650943396226415	0.5937542623323483
8090	0.57	elasticnet	squared_error	adaptive	0.15	0.01	0.5	True	0.001	0.8554941141971429	0.7367787544463155	0.5679897823743164	0.8632991100908777	0.5132801161103048	0.8507729029324846
8091	0.25	l1	squared_error	invscaling	0.9	0.0001	0.3	False	0.1	0.7586862720455783	0.4811896559657331	0.0	0.0	0.0	0.6469717768024201
8092	0.5	elasticnet	perceptron	invscaling	0.3	0.01	0.2	True	1e-06	0.845435884546102	0.7226238508371425	0.6372635304906306	0.6851719085512189	0.6084905660377358	0.848374193435571
8093	0.57	l1	squared_hinge	adaptive	0.75	0.0001	0.2	False	0.0001	0.8609819446189938	0.7507372202089191	0.5810897719421771	0.9019885339885342	0.4907837445573294	0.8550072568940493
8094	0.5	elasticnet	log	adaptive	0.0	1e-05	0.5	True	0.0001	0.7586862720455783	0.49797727655607343	0.0	0.0	0.0	0.6739761659118331
8095	0.5	elasticnet	modified_huber	constant	0.45	0.01	0.2	False	0.01	0.8500188513258766	0.7298159814190623	0.5805377681470911	0.8268461391886367	0.5322206095791001	0.8377861227201986
8096	0.25	l1	squared_hinge	constant	1.0	1e-05	0.9	False	1e-06	0.7641657241003729	0.7273455116558629	0.04365079365079365	0.8	0.022641509433962266	0.8444878206585411
8097	0.5	l1	squared_hinge	adaptive	0.75	0.0001	0.9	False	0.1	0.8217041598592434	0.7589334217242922	0.39581911676983494	0.9773809523809524	0.2679970972423803	0.8525696399531363
8098	0.57	l2	hinge	adaptive	0.0	0.0001	0.1	True	0.001	0.7596037032382388	0.7270894622768583	0.007547169811320756	0.2	0.0038461538461538464	0.8386766223092661
8099	0.57	elasticnet	modified_huber	optimal	1.0	0.001	0.5	True	1e-06	0.8646432910225798	0.7517307537133473	0.619891451235895	0.8596760543274329	0.5513062409288825	0.8544739188976516
